,ranking_date,rank,name,title,country,rating,games,birth_year,year,age
2298,27-01-06,78,"Avrukh, Boris",g,ISR,2633,14,1978,6,28
2299,27-01-06,79,"Sokolov, Andrei",g,FRA,2632,17,1963,6,43
2300,27-01-06,80,"Movsesian, Sergei",g,SVK,2632,8,1978,6,28
2301,27-01-06,81,"Huebner, Robert Dr.",g,GER,2632,0,1948,6,58
2302,27-01-06,82,"Granda Zuniga, Julio E",g,PER,2631,2,1967,6,39
2303,27-01-06,83,"Timman, Jan H",g,NED,2630,0,1951,6,55
2304,27-01-06,84,"Volkov, Sergey",g,RUS,2629,21,1974,6,32
2305,27-01-06,85,"Zhang, Zhong",g,CHN,2629,20,1978,6,28
2306,27-01-06,86,"Sadvakasov, Darmen",g,KAZ,2629,19,1979,6,27
2307,27-01-06,87,"Bauer, Christian",g,FRA,2627,20,1977,6,29
2308,27-01-06,88,"Beliavsky, Alexander G",g,SLO,2626,12,1953,6,53
2309,27-01-06,89,"Carlsen, Magnus",g,NOR,2625,40,1990,6,16
2310,27-01-06,90,"Gashimov, Vugar",g,AZE,2625,27,1986,6,20
2311,27-01-06,91,"Fressinet, Laurent",g,FRA,2625,9,1981,6,25
2312,27-01-06,92,"Cheparinov, Ivan",g,BUL,2625,6,1986,6,20
2313,27-01-06,93,"Sutovsky, Emil",g,ISR,2624,24,1977,6,29
2314,27-01-06,94,"Kotronias, Vasilios",g,GRE,2622,34,1964,6,42
2315,27-01-06,95,"Ehlvest, Jaan",g,EST,2619,39,1962,6,44
2316,27-01-06,96,"Miroshnichenko, Evgenij",g,UKR,2619,36,1978,6,28
2317,27-01-06,97,"Kempinski, Robert",g,POL,2619,34,1977,6,29
2318,27-01-06,98,"Hjartarson, Johann",g,ISL,2619,0,1963,6,43
2319,27-01-06,99,"Atalik, Suat",g,TUR,2618,34,1964,6,42
2320,27-01-06,100,"Istratescu, Andrei",g,ROM,2618,17,1975,6,31
2321,27-01-06,101,"Paragua, Mark",g,PHI,2618,13,1984,6,22
2322,27-04-06,1,"Topalov, Veselin",g,BUL,2804,27,1975,6,31
2323,27-04-06,2,"Anand, Viswanathan",g,IND,2803,13,1969,6,37
2324,27-04-06,3,"Aronian, Levon",g,ARM,2756,27,1982,6,24
2325,27-04-06,4,"Svidler, Peter",g,RUS,2743,28,1976,6,30
2326,27-04-06,5,"Leko, Peter",g,HUN,2738,27,1979,6,27
2327,27-04-06,6,"Ponomariov, Ruslan",g,UKR,2738,16,1983,6,23
2328,27-04-06,7,"Ivanchuk, Vassily",g,UKR,2731,27,1969,6,37
2329,27-04-06,8,"Morozevich, Alexander",g,RUS,2730,10,1977,6,29
2330,27-04-06,9,"Kramnik, Vladimir",g,RUS,2729,11,1975,6,31
2331,27-04-06,10,"Gelfand, Boris",g,ISR,2727,13,1968,6,38
2332,27-04-06,11,"Adams, Michael",g,ENG,2720,15,1971,6,35
2333,27-04-06,12,"Grischuk, Alexander",g,RUS,2719,3,1983,6,23
2334,27-04-06,13,"Radjabov, Teimour",g,AZE,2717,14,1987,6,19
2335,27-04-06,14,"Polgar, Judit",g,HUN,2711,0,1976,6,30
2336,27-04-06,15,"Bacrot, Etienne",g,FRA,2708,30,1983,6,23
2337,27-04-06,16,"Akopian, Vladimir",g,ARM,2706,19,1971,6,35
2338,27-04-06,17,"Bareev, Evgeny",g,RUS,2701,11,1966,6,40
2339,27-04-06,18,"Shirov, Alexei",g,ESP,2699,10,1972,6,34
2340,27-04-06,19,"Mamedyarov, Shakhriyar",g,AZE,2699,25,1985,6,21
2341,27-04-06,20,"Nisipeanu, Liviu-Dieter",g,ROM,2695,3,1976,6,30
2342,27-04-06,21,"Sasikiran, Krishnan",g,IND,2692,27,1981,6,25
2343,27-04-06,22,"Malakhov, Vladimir",g,RUS,2691,11,1980,6,26
2344,27-04-06,23,"Rublevsky, Sergei",g,RUS,2687,11,1974,6,32
2345,27-04-06,24,"Lautier, Joel",g,FRA,2682,3,1973,6,33
2346,27-04-06,25,"Harikrishna, P.",g,IND,2680,7,1986,6,20
2347,27-04-06,26,"Georgiev, Kiril",g,BUL,2677,28,1965,6,41
2348,27-04-06,27,"Short, Nigel D.",g,ENG,2677,10,1965,6,41
2349,27-04-06,28,"Sokolov, Ivan",g,NED,2676,16,1968,6,38
2350,27-04-06,29,"Jakovenko, Dmitry",g,RUS,2675,24,1983,6,23
2351,27-04-06,30,"Kasimdzhanov, Rustam",g,UZB,2673,3,1979,6,27
2352,27-04-06,31,"Dreev, Alexey",g,RUS,2673,20,1969,6,37
2353,27-04-06,32,"Karpov, Anatoly",g,RUS,2672,0,1951,6,55
2354,27-04-06,33,"Kamsky, Gata",g,USA,2671,13,1974,6,32
2355,27-04-06,34,"Korneev, Oleg",g,RUS,2671,79,1969,6,37
2356,27-04-06,35,"Zvjaginsev, Vadim",g,RUS,2670,11,1976,6,30
2357,27-04-06,36,"Azmaiparashvili, Zurab",g,GEO,2669,17,1960,6,46
2358,27-04-06,37,"Tiviakov, Sergei",g,NED,2669,23,1973,6,33
2359,27-04-06,38,"Bologan, Viktor",g,MDA,2666,22,1971,6,35
2360,27-04-06,39,"Vallejo Pons, Francisco",g,ESP,2666,23,1982,6,24
2361,27-04-06,40,"Eljanov, Pavel",g,UKR,2665,11,1983,6,23
2362,27-04-06,41,"Naiditsch, Arkadij",g,GER,2664,25,1985,6,21
2363,27-04-06,42,"Nakamura, Hikaru",g,USA,2664,14,1987,6,19
2364,27-04-06,43,"Smirin, Ilia",g,ISR,2662,0,1968,6,38
2365,27-04-06,44,"Moiseenko, Alexander",g,UKR,2662,18,1980,6,26
2366,27-04-06,45,"Karjakin, Sergey",g,UKR,2661,22,1990,6,16
2367,27-04-06,46,"Areshchenko, Alexander",g,UKR,2660,21,1986,6,20
2368,27-04-06,47,"Motylev, Alexander",g,RUS,2660,33,1979,6,27
2369,27-04-06,48,"Volokitin, Andrei",g,UKR,2660,9,1986,6,20
2370,27-04-06,49,"Gashimov, Vugar",g,AZE,2659,23,1986,6,20
2371,27-04-06,50,"Navara, David",g,CZE,2658,13,1985,6,21
2372,27-04-06,51,"Almasi, Zoltan",g,HUN,2657,13,1976,6,30
2373,27-04-06,52,"Van Wely, Loek",g,NED,2655,13,1972,6,34
2374,27-04-06,53,"Kobalia, Mikhail",g,RUS,2654,0,1978,6,28
2375,27-04-06,54,"Najer, Evgeniy",g,RUS,2653,14,1977,6,29
2376,27-04-06,55,"Bruzon, Lazaro",g,CUB,2652,24,1982,6,24
2377,27-04-06,56,"Krasenkow, Michal",g,POL,2650,11,1963,6,43
2378,27-04-06,57,"Onischuk, Alexander",g,USA,2650,0,1975,6,31
2379,27-04-06,58,"Efimenko, Zahar",g,UKR,2648,21,1985,6,21
2380,27-04-06,59,"Izoria, Zviad",g,GEO,2647,16,1984,6,22
2381,27-04-06,60,"Dominguez, Lenier",g,CUB,2647,9,1983,6,23
2382,27-04-06,61,"Nielsen, Peter Heine",g,DEN,2646,2,1973,6,33
2383,27-04-06,62,"Asrian, Karen",g,ARM,2646,13,1980,6,26
2384,27-04-06,63,"Carlsen, Magnus",g,NOR,2646,13,1990,6,16
2385,27-04-06,64,"Timofeev, Artyom",g,RUS,2646,9,1985,6,21
2386,27-04-06,65,"Miton, Kamil",g,POL,2646,0,1984,6,22
2387,27-04-06,66,"Jobava, Baadur",g,GEO,2646,22,1983,6,23
2388,27-04-06,67,"Gurevich, Mikhail",g,TUR,2643,13,1959,6,47
2389,27-04-06,68,"Tkachiev, Vladislav",g,FRA,2643,3,1973,6,33
2390,27-04-06,69,"Khalifman, Alexander",g,RUS,2640,20,1966,6,40
2391,27-04-06,70,"Delchev, Aleksander",g,BUL,2640,11,1971,6,35
2392,27-04-06,71,"Alekseev, Evgeny",g,RUS,2640,9,1985,6,21
2393,27-04-06,72,"Bu, Xiangzhi",g,CHN,2640,9,1985,6,21
2394,27-04-06,73,"Zhang, Zhong",g,CHN,2640,8,1978,6,28
2395,27-04-06,74,"Bauer, Christian",g,FRA,2638,30,1977,6,29
2396,27-04-06,75,"Ibragimov, Ildar",g,USA,2637,15,1967,6,39
2397,27-04-06,76,"Sakaev, Konstantin",g,RUS,2637,12,1974,6,32
2398,27-04-06,77,"Seirawan, Yasser",g,USA,2635,0,1960,6,46
2399,27-04-06,78,"Cheparinov, Ivan",g,BUL,2635,29,1986,6,20
2400,27-04-06,79,"Aleksandrov, Aleksej",g,BLR,2634,14,1973,6,33
2401,27-04-06,80,"Fressinet, Laurent",g,FRA,2633,19,1981,6,25
2402,27-04-06,81,"Avrukh, Boris",g,ISR,2633,0,1978,6,28
2403,27-04-06,82,"Atalik, Suat",g,TUR,2632,22,1964,6,42
2404,27-04-06,83,"Huebner, Robert Dr.",g,GER,2632,0,1948,6,58
2405,27-04-06,84,"Granda Zuniga, Julio E",g,PER,2631,0,1967,6,39
2406,27-04-06,85,"Sutovsky, Emil",g,ISR,2628,10,1977,6,29
2407,27-04-06,86,"Sokolov, Andrei",g,FRA,2628,10,1963,6,43
2408,27-04-06,87,"Milov, Vadim",g,SUI,2625,19,1972,6,34
2409,27-04-06,88,"Zhang, Pengxiang",g,CHN,2623,9,1980,6,26
2410,27-04-06,89,"Beliavsky, Alexander G",g,SLO,2622,13,1953,6,53
2411,27-04-06,90,"Vescovi, Giovanni",g,BRA,2622,13,1978,6,28
2412,27-04-06,91,"Istratescu, Andrei",g,ROM,2621,3,1975,6,31
2413,27-04-06,92,"Volkov, Sergey",g,RUS,2620,30,1974,6,32
2414,27-04-06,93,"Sadvakasov, Darmen",g,KAZ,2619,9,1979,6,27
2415,27-04-06,94,"Lputian, Smbat G",g,ARM,2619,3,1958,6,48
2416,27-04-06,95,"Hjartarson, Johann",g,ISL,2619,0,1963,6,43
2417,27-04-06,96,"Galkin, Alexander",g,RUS,2618,9,1979,6,27
2418,27-04-06,97,"Korotylev, Alexey",g,RUS,2618,9,1977,6,29
2419,27-04-06,98,"Movsesian, Sergei",g,SVK,2618,9,1978,6,28
2420,27-04-06,99,"Paragua, Mark",g,PHI,2617,8,1984,6,22
2421,27-04-06,100,"Timman, Jan H",g,NED,2616,7,1951,6,55
2422,27-04-06,101,"Vladimirov, Evgeny",g,KAZ,2616,0,1957,6,49
2423,27-07-06,1,"Topalov, Veselin",g,BUL,2813,14,1975,6,31
2424,27-07-06,2,"Anand, Viswanathan",g,IND,2779,26,1969,6,37
2425,27-07-06,3,"Aronian, Levon",g,ARM,2761,21,1982,6,24
2426,27-07-06,4,"Kramnik, Vladimir",g,RUS,2743,9,1975,6,31
2427,27-07-06,5,"Svidler, Peter",g,RUS,2742,28,1976,6,30
2428,27-07-06,6,"Leko, Peter",g,HUN,2738,0,1979,6,27
2429,27-07-06,7,"Ivanchuk, Vassily",g,UKR,2734,39,1969,6,37
2430,27-07-06,8,"Adams, Michael",g,ENG,2732,25,1971,6,35
2431,27-07-06,9,"Morozevich, Alexander",g,RUS,2731,18,1977,6,29
2432,27-07-06,10,"Gelfand, Boris",g,ISR,2729,20,1968,6,38
2433,27-07-06,11,"Radjabov, Teimour",g,AZE,2728,20,1987,6,19
2434,27-07-06,12,"Mamedyarov, Shakhriyar",g,AZE,2722,27,1985,6,21
2435,27-07-06,13,"Ponomariov, Ruslan",g,UKR,2721,29,1983,6,23
2436,27-07-06,14,"Navara, David",g,CZE,2719,36,1985,6,21
2437,27-07-06,15,"Shirov, Alexei",g,ESP,2716,43,1972,6,34
2438,27-07-06,16,"Akopian, Vladimir",g,ARM,2713,21,1971,6,35
2439,27-07-06,17,"Polgar, Judit",g,HUN,2710,1,1976,6,30
2440,27-07-06,18,"Grischuk, Alexander",g,RUS,2709,28,1983,6,23
2441,27-07-06,19,"Bacrot, Etienne",g,FRA,2707,32,1983,6,23
2442,27-07-06,20,"Kamsky, Gata",g,USA,2697,29,1974,6,32
2443,27-07-06,21,"Nisipeanu, Liviu-Dieter",g,ROM,2696,36,1976,6,30
2444,27-07-06,22,"Malakhov, Vladimir",g,RUS,2690,23,1980,6,26
2445,27-07-06,23,"Georgiev, Kiril",g,BUL,2685,30,1965,6,41
2446,27-07-06,24,"Bareev, Evgeny",g,RUS,2683,26,1966,6,40
2447,27-07-06,25,"Harikrishna, P.",g,IND,2682,24,1986,6,20
2448,27-07-06,26,"Karjakin, Sergey",g,UKR,2679,22,1990,6,16
2449,27-07-06,27,"Najer, Evgeniy",g,RUS,2677,20,1977,6,29
2450,27-07-06,28,"Short, Nigel D.",g,ENG,2676,11,1965,6,41
2451,27-07-06,29,"Sasikiran, Krishnan",g,IND,2675,31,1981,6,25
2452,27-07-06,30,"Van Wely, Loek",g,NED,2675,38,1972,6,34
2453,27-07-06,31,"Carlsen, Magnus",g,NOR,2675,27,1990,6,16
2454,27-07-06,32,"Lautier, Joel",g,FRA,2675,24,1973,6,33
2455,27-07-06,33,"Zvjaginsev, Vadim",g,RUS,2675,19,1976,6,30
2456,27-07-06,34,"Vallejo Pons, Francisco",g,ESP,2674,22,1982,6,24
2457,27-07-06,35,"Almasi, Zoltan",g,HUN,2672,43,1976,6,30
2458,27-07-06,36,"Kasimdzhanov, Rustam",g,UZB,2672,35,1979,6,27
2459,27-07-06,37,"Azmaiparashvili, Zurab",g,GEO,2669,0,1960,6,46
2460,27-07-06,38,"Onischuk, Alexander",g,USA,2668,31,1975,6,31
2461,27-07-06,39,"Tiviakov, Sergei",g,NED,2668,36,1973,6,33
2462,27-07-06,40,"Karpov, Anatoly",g,RUS,2668,3,1951,6,55
2463,27-07-06,41,"Sargissian, Gabriel",g,ARM,2667,42,1983,6,23
2464,27-07-06,42,"Jakovenko, Dmitry",g,RUS,2667,19,1983,6,23
2465,27-07-06,43,"Rublevsky, Sergei",g,RUS,2667,24,1974,6,32
2466,27-07-06,44,"Bruzon, Lazaro",g,CUB,2667,11,1982,6,24
2467,27-07-06,45,"Dreev, Alexey",g,RUS,2666,19,1969,6,37
2468,27-07-06,46,"Naiditsch, Arkadij",g,GER,2664,48,1985,6,21
2469,27-07-06,47,"Bu, Xiangzhi",g,CHN,2664,12,1985,6,21
2470,27-07-06,48,"Motylev, Alexander",g,RUS,2662,8,1979,6,27
2471,27-07-06,49,"Volokitin, Andrei",g,UKR,2662,31,1986,6,20
2472,27-07-06,50,"Izoria, Zviad",g,GEO,2660,26,1984,6,22
2473,27-07-06,51,"Smirin, Ilia",g,ISR,2659,29,1968,6,38
2474,27-07-06,52,"Dominguez, Lenier",g,CUB,2658,12,1983,6,23
2475,27-07-06,53,"Timofeev, Artyom",g,RUS,2657,11,1985,6,21
2476,27-07-06,54,"Sokolov, Ivan",g,NED,2652,49,1968,6,38
2477,27-07-06,55,"Eljanov, Pavel",g,UKR,2651,28,1983,6,23
2478,27-07-06,56,"Jobava, Baadur",g,GEO,2651,21,1983,6,23
2479,27-07-06,57,"Moiseenko, Alexander",g,UKR,2649,30,1980,6,26
2480,27-07-06,58,"Kobalia, Mikhail",g,RUS,2647,17,1978,6,28
2481,27-07-06,59,"Tkachiev, Vladislav",g,FRA,2645,25,1973,6,33
2482,27-07-06,60,"Bologan, Viktor",g,MDA,2645,40,1971,6,35
2483,27-07-06,61,"Gashimov, Vugar",g,AZE,2644,28,1986,6,20
2484,27-07-06,62,"Alekseev, Evgeny",g,RUS,2644,11,1985,6,21
2485,27-07-06,63,"Gurevich, Mikhail",g,TUR,2643,59,1959,6,47
2486,27-07-06,64,"Sakaev, Konstantin",g,RUS,2642,21,1974,6,32
2487,27-07-06,65,"Areshchenko, Alexander",g,UKR,2641,20,1986,6,20
2488,27-07-06,66,"Avrukh, Boris",g,ISR,2641,21,1978,6,28
2489,27-07-06,67,"Nielsen, Peter Heine",g,DEN,2640,29,1973,6,33
2490,27-07-06,68,"Zhang, Zhong",g,CHN,2639,8,1978,6,28
2491,27-07-06,69,"Miton, Kamil",g,POL,2638,21,1984,6,22
2492,27-07-06,70,"Korneev, Oleg",g,RUS,2638,48,1969,6,37
2493,27-07-06,71,"Seirawan, Yasser",g,USA,2638,5,1960,6,46
2494,27-07-06,72,"Delchev, Aleksander",g,BUL,2637,37,1971,6,35
2495,27-07-06,73,"Movsesian, Sergei",g,SVK,2637,38,1978,6,28
2496,27-07-06,74,"Krasenkow, Michal",g,POL,2635,16,1963,6,43
2497,27-07-06,75,"Asrian, Karen",g,ARM,2635,30,1980,6,26
2498,27-07-06,76,"Granda Zuniga, Julio E",g,PER,2634,12,1967,6,39
2499,27-07-06,77,"Lputian, Smbat G",g,ARM,2634,11,1958,6,48
2500,27-07-06,78,"Nakamura, Hikaru",g,USA,2632,27,1987,6,19
2501,27-07-06,79,"Efimenko, Zahar",g,UKR,2632,26,1985,6,21
2502,27-07-06,80,"Cheparinov, Ivan",g,BUL,2632,24,1986,6,20
2503,27-07-06,81,"Volkov, Sergey",g,RUS,2628,10,1974,6,32
2504,27-07-06,82,"Aleksandrov, Aleksej",g,BLR,2627,16,1973,6,33
2505,27-07-06,83,"Fressinet, Laurent",g,FRA,2626,47,1981,6,25
2506,27-07-06,84,"Wang, Yue",g,CHN,2626,30,1987,6,19
2507,27-07-06,85,"Nikolic, Predrag",g,BIH,2626,31,1960,6,46
2508,27-07-06,86,"Beliavsky, Alexander G",g,SLO,2625,18,1953,6,53
2509,27-07-06,87,"Damljanovic, Branko",g,SCG,2625,22,1961,6,45
2510,27-07-06,88,"Hansen, Curt",g,DEN,2625,10,1964,6,42
2511,27-07-06,89,"Inarkiev, Ernesto",g,RUS,2625,22,1985,6,21
2512,27-07-06,90,"Ibragimov, Ildar",g,USA,2624,22,1967,6,39
2513,27-07-06,91,"Riazantsev, Alexander",g,RUS,2622,23,1985,6,21
2514,27-07-06,92,"Wojtaszek, Radoslaw",g,POL,2622,20,1987,6,19
2515,27-07-06,93,"Zhang, Pengxiang",g,CHN,2622,8,1980,6,26
2516,27-07-06,94,"Khalifman, Alexander",g,RUS,2622,7,1966,6,40
2517,27-07-06,95,"Socko, Bartosz",g,POL,2621,36,1978,6,28
2518,27-07-06,96,"Baklan, Vladimir",g,UKR,2621,24,1978,6,28
2519,27-07-06,97,"Afromeev, Vladimir",f,RUS,2620,14,1954,6,52
2520,27-07-06,98,"Milov, Vadim",g,SUI,2620,17,1972,6,34
2521,27-07-06,99,"Illescas Cordoba, Miguel",g,ESP,2620,17,1965,6,41
2522,27-07-06,100,"Vescovi, Giovanni",g,BRA,2619,11,1978,6,28
2523,27-07-06,101,"Atalik, Suat",g,TUR,2619,51,1964,6,42
2524,27-10-06,1,"Topalov, Veselin",g,BUL,2813,0,1975,6,31
2525,27-10-06,2,"Anand, Viswanathan",g,IND,2779,0,1969,6,37
2526,27-10-06,3,"Kramnik, Vladimir",g,RUS,2750,7,1975,6,31
2527,27-10-06,4,"Svidler, Peter",g,RUS,2750,7,1976,6,30
2528,27-10-06,5,"Morozevich, Alexander",g,RUS,2747,10,1977,6,29
2529,27-10-06,6,"Ivanchuk, Vassily",g,UKR,2741,12,1969,6,37
2530,27-10-06,7,"Aronian, Levon",g,ARM,2741,7,1982,6,24
2531,27-10-06,8,"Leko, Peter",g,HUN,2741,7,1979,6,27
2532,27-10-06,9,"Adams, Michael",g,ENG,2735,18,1971,6,35
2533,27-10-06,10,"Gelfand, Boris",g,ISR,2733,11,1968,6,38
2534,27-10-06,11,"Radjabov, Teimour",g,AZE,2729,10,1987,6,19
2535,27-10-06,12,"Mamedyarov, Shakhriyar",g,AZE,2728,12,1985,6,21
2536,27-10-06,13,"Navara, David",g,CZE,2725,22,1985,6,21
2537,27-10-06,14,"Shirov, Alexei",g,ESP,2720,11,1972,6,34
2538,27-10-06,15,"Akopian, Vladimir",g,ARM,2713,0,1971,6,35
2539,27-10-06,16,"Polgar, Judit",g,HUN,2710,0,1976,6,30
2540,27-10-06,17,"Grischuk, Alexander",g,RUS,2710,11,1983,6,23
2541,27-10-06,18,"Bacrot, Etienne",g,FRA,2705,1,1983,6,23
2542,27-10-06,19,"Kamsky, Gata",g,USA,2705,9,1974,6,32
2543,27-10-06,20,"Ponomariov, Ruslan",g,UKR,2703,11,1983,6,23
2544,27-10-06,21,"Carlsen, Magnus",g,NOR,2698,46,1990,6,16
2545,27-10-06,22,"Nisipeanu, Liviu-Dieter",g,ROM,2690,11,1976,6,30
2546,27-10-06,23,"Rublevsky, Sergei",g,RUS,2688,11,1974,6,32
2547,27-10-06,24,"Bareev, Evgeny",g,RUS,2683,0,1966,6,40
2548,27-10-06,25,"Malakhov, Vladimir",g,RUS,2682,10,1980,6,26
2549,27-10-06,26,"Georgiev, Kiril",g,BUL,2680,10,1965,6,41
2550,27-10-06,27,"Tiviakov, Sergei",g,NED,2680,47,1973,6,33
2551,27-10-06,28,"Short, Nigel D.",g,ENG,2677,9,1965,6,41
2552,27-10-06,29,"Van Wely, Loek",g,NED,2676,15,1972,6,34
2553,27-10-06,30,"Naiditsch, Arkadij",g,GER,2676,8,1985,6,21
2554,27-10-06,31,"Sasikiran, Krishnan",g,IND,2675,0,1981,6,25
2555,27-10-06,32,"Harikrishna, P.",g,IND,2674,21,1986,6,20
2556,27-10-06,33,"Zvjaginsev, Vadim",g,RUS,2674,10,1976,6,30
2557,27-10-06,34,"Vallejo Pons, Francisco",g,ESP,2674,0,1982,6,24
2558,27-10-06,35,"Karjakin, Sergey",g,UKR,2672,21,1990,6,16
2559,27-10-06,36,"Kasimdzhanov, Rustam",g,UZB,2672,0,1979,6,27
